order_id,payment_sequential,payment_type,payment_installments,payment_value
dc8813f7d3d197a72f015b1faf219a72,1,credit_card,5,255.92
cd44196e80474114b859765d62f12ddf,1,credit_card,9,889.93
8bc32625e3505eebdf23b43965ecebde,1,credit_card,5,209.39
e1db59871010ccacfb63f6cc3f0db76f,1,credit_card,3,242.83
2177c383835d2102aaffabf80638aa19,1,boleto,1,120.99
2e3c6e30c69763a7dfe40f11a19ed3da,1,voucher,1,20.0
9f4192784e044f54470b120662dfceae,1,credit_card,1,26.27
668e74f421624e48476682f5cbb48b3d,1,credit_card,2,146.04
4c2c1ba64cf96059fe8443c06557c0e1,1,boleto,1,194.37
654da57158d96035814657b5143bb11b,9,voucher,1,38.2
67d83bd36ec2c7fb557742fb58837659,5,voucher,1,8.0
187c20e7849e29f8582a8945283a6f01,2,voucher,1,100.0
1e0cc5a03c811818d8f95ba53e014589,1,credit_card,1,228.95
9d8422be45fb68fd2ea1e11898d8fa3d,1,boleto,1,660.41
3d5b009657b66f53072a0c50aae31aaa,1,boleto,1,44.06
84002f994c72707b99788fbbc6f72f3f,1,credit_card,1,50.03
b7ee003a15e0771e300ba4fa565c1cde,1,credit_card,2,103.55
40177473ba36616817cf3e1c3a0643ed,1,credit_card,1,84.46
9684771c67ce7f4d55956a92c0247e5a,1,boleto,1,127.64
0fe71fb21be89a6d57f98ae7c65d80cb,1,credit_card,8,197.49
14a031b045ef8ce4a2b6e08d1fc5623b,2,voucher,1,20.0
f9bde8c7ab97cb7d58a57997e1b61e0c,1,voucher,1,63.71
9ba5f335615c19f72ea3979596379dec,1,credit_card,1,60.1
91acb43b0fa6d82446d98eab297c7cd4,1,credit_card,5,142.89
991dc90330a54fbf3461dec5bf8226ec,1,credit_card,3,131.99
3fdee57c3dba3da728d2e951c55504d0,1,boleto,1,96.22
04b8c60eb3cceaecde917716daa30bde,1,credit_card,1,16.75
76361b050296df7e327ae497ed570427,1,credit_card,8,504.64
f604358c0baff3de069eed26f7a923d5,1,credit_card,2,223.3
3a0fbe8fbdae776394cd93385366a4fd,1,credit_card,7,1528.99
da619e31c9daa2026418be6af321971c,1,credit_card,5,83.2
1be51feefcd481bee3118900e6777057,1,voucher,1,5.07
31c48fb282a0daf35c1aceadc0231bc1,1,credit_card,7,104.87
6a3bbd282ed61602136e45cb799f5e80,1,credit_card,2,445.5
a9c2ab2568ed61706babd520ef82b9b2,1,credit_card,2,62.29
87ae60ef8b08ae0e5f903cacb53a6904,1,voucher,1,258.67
81a37715c2240c1701ab6b81bb52e737,1,credit_card,2,112.91
0a0e76ba55e310fd24657a1f532b97c1,1,credit_card,8,206.98
84f72613dabd8b11141ae6e2710c413c,1,credit_card,1,41.71
cac28bfe44e2fc9411c4f61b768d0081,1,credit_card,4,262.25
88e2adba13194300be8cfaeee4512133,1,credit_card,8,188.89
f9f807903694bbf34df92036c1d192f6,1,credit_card,1,37.77
4d5454c529c7a8cb61818f0f24c0d115,1,credit_card,1,118.95
c08dd05931abd8cb08aad3d31e39bfed,2,voucher,1,1220.45
b7a70c5355ba0e41915b2ae56209a2bb,1,credit_card,8,207.65
c73f087113a67a6ef3ce597eb3ae028e,1,credit_card,2,27.7
39012f748a03a617e56fd02e2326ccca,1,credit_card,3,34.97
1d9a9731b9c10fc9cba74e6f74782e8b,5,voucher,1,3.25
b022357c03da2d91ba22d886af2c83a5,1,boleto,1,51.79
06f4be78b76ba6a42605efa4ce7544d7,1,credit_card,3,168.67
370e2e6c1a9fd451eb7f0852daa3b006,10,voucher,1,13.79
96950c37f6e45106dab4a4fd012e1ab9,1,boleto,1,270.55
442651ec03ad04b3ba5cd034cc8853c8,1,credit_card,1,54.1
eb3c2af8fb549b98c453e7bfb641da91,1,credit_card,10,127.92
76cd472371f3f40f4019938329d21ac7,1,boleto,1,219.73
372eb74837659ae6a3bc25f662bfa2ff,1,credit_card,3,69.25
9d53d672d0f8a9f2884dbf37bbb4d7fc,1,credit_card,8,556.09
987d15d9243956e5c58e1f2bfeeea98c,1,credit_card,5,189.68
d83d299f99cc0cc92038c685c73f60d6,1,credit_card,5,111.74
ccf804e764ed5650cd8759557269dc13,13,voucher,1,1.04
cf101c3abd3c061ca9f78c1bbb1125af,13,voucher,1,0.68
99dd7eacf34dfd90a3277bdcdfb454ac,1,boleto,1,33.84
a4d8b3c1132983dfcb92224110473f5d,1,credit_card,5,58.59
ba4ca0fc7fbb88ea289868764ca06619,1,credit_card,1,153.41
632d5f1544d56eb72ec8566d324f4d06,1,debit_card,1,27.75
09442375307dcece0366e86601bf99f9,1,boleto,1,79.8
28128672c14c30346043c3627ff76011,1,credit_card,1,172.59
f45b5f54393b15cb48be3cbac8dd536f,1,credit_card,4,338.85
d2bc174d5c413f457a21db6899afb682,1,voucher,1,198.34
815ba48fd172b6a71f09180c118a31ca,1,boleto,1,66.82
7b2a386afd3204c89e56c280c352360f,1,boleto,1,61.75
403ba4b294a085191de623779e866fb6,1,credit_card,1,34.09
29182856a24c6eeb1d7b81ba1fe63190,3,voucher,1,5.28
706c158ac8d8096858c505dadcee23b8,1,credit_card,2,58.59
ee9ca989fc93ba09a6eddc250ce01742,15,voucher,1,1.92
cd6764d145d06aa99b4d3e54afe203b6,1,credit_card,9,175.83
2d31315ad8289e1e63c8451715e80306,1,boleto,1,192.66
265dd67c951ed49718e284b11333e376,1,boleto,1,42.28
9be2582f6092606b2b3e9607581df63e,1,boleto,1,25.5
f943e18398079cee438234bf6482996e,1,credit_card,10,347.06
6173b12d20352050fd83d1a49eac065c,1,credit_card,1,303.86
da1bae15304a82479da9efcbc567e7b0,1,credit_card,2,53.87
465c2e1bee4561cb39e0db8c5993aafc,2,voucher,1,26.18
0bf144db6ca7ef970a25b6a720947622,1,credit_card,2,136.62
43f15e122ae8ae3eda33bf64b011c085,1,boleto,1,58.28
891e419a9019fb81b67212a708cb5f83,1,credit_card,8,442.72
b3448645d567afb9a105a91748a9e2ab,1,credit_card,2,129.78
b38b7224daf780cbff9e261080b46068,1,credit_card,2,153.99
42f59e16260400b61de263422f347ef4,1,credit_card,2,147.22
70fdb98b88f9b34c5e8fce09e093c747,1,credit_card,8,169.0
0b1e73fa546894ad7310916b480de067,1,credit_card,6,419.06
642b39405abba96bc0e134680e8ceb02,1,boleto,1,214.1
d17e55847c962eeaa8966bcc0c758492,2,voucher,1,47.25
169d7e0fd71d624d306f132acd791cbe,1,credit_card,1,98.33
0d9664d8da1dc4337269071b39e19423,1,credit_card,2,267.49
e4ace38893f7d4e22939778dd93b3dee,1,boleto,1,42.86
e179226f2bce4372c9425cf0a6948201,1,credit_card,1,50.09
4ca443133a048c102af4f40afc4efe03,1,credit_card,1,67.05
7b9993b735d04c56ac0c688400deb500,1,credit_card,10,158.08
bce7047b261dd5116e87384f4fe9afc1,1,credit_card,4,40.07
36e08847e59e1d2e3dc6b1c1fb69fcda,1,credit_card,6,202.34
7a4df5d8cff4090e541401a20a22bb80,1,boleto,1,37.84
fab521689278ba031dbcb0dadb19207e,1,credit_card,3,159.36
b0b3fdb18ad67062364d7717801e7276,1,credit_card,1,129.11
aa87c4af248b5041ab8aa98338210d88,1,boleto,1,108.02
4679373170bfd9727d75f2cbefa4a50a,1,credit_card,3,38.09
4266ef14bd1c34c83c3c54ff7ad2f215,1,credit_card,3,183.53
ee64d42b8cf066f35eac1cf57de1aa85,1,boleto,1,22.36
6a28c44002c98cf309fc9e2b8fe21f16,1,credit_card,5,175.21
634b12cc99145e1398b5f8fc1321c058,1,credit_card,1,151.58
16d65d58409db5d0534f2fb1817696b0,1,credit_card,4,49.76
0bbb3f7791a87d0307555e57da3a1ff1,4,voucher,1,2.58
201e6171af7d4a477721fde96efcd3a6,1,credit_card,3,103.55
d65ec1b28617b16c0747b22c49a979a6,1,credit_card,8,81.76
df5f65d2dec68b07404b0aa6f09aee32,1,credit_card,1,84.23
0444bf76794ff96fd22fff6be21bdb6a,1,credit_card,3,261.01
8f696262d8132fbdbce8c529808084dc,1,credit_card,8,109.23
473fee9cbbd3ae6985bd086c2da65935,1,credit_card,6,169.85
14f6c86b695ea4ddd3dd4386d10388b0,1,credit_card,3,30.27
5f5a937b8e63ac95df2db115354de971,1,boleto,1,681.42
77b8e495f75bbdf52e3a29bc46188eef,1,boleto,1,35.0
2f4cdf6f142e65ba622a85fd90b8c3a8,1,credit_card,2,175.08
91d14212d8350307a23f62cdab6b4978,1,credit_card,3,153.27
f7f46af81b7c22c74b8d97f38a8adb5a,1,credit_card,6,69.45
3d31baf1573b52990d33a1f9d2f03ce5,1,credit_card,4,144.99
c4ca4450ac2974ba5eeb4832b7ec724a,1,credit_card,5,339.46
2798536d668b2d5071ab9b2ab4f7a7b0,1,credit_card,10,227.72
d1292ab43d93a1211d5e3f6589be78af,1,credit_card,1,79.81
d8bd004470081a1d36e3fc745cd96951,1,credit_card,8,312.43
4382b2408a28f4f8ab2a7012590b6287,1,boleto,1,61.77
71d81a35f1b361216ed02aab5d56325c,1,credit_card,3,316.85
0ac1d3244719cbbfbc0574631fb0186e,1,credit_card,1,44.0
82559a560833ecfeecaa790d65fd2272,1,credit_card,1,47.83
8c759a2fd3a1de7793ba07dcd96abe4e,1,credit_card,1,72.05
8f89466a1d909284287823b13958cb5b,1,credit_card,4,160.58
a37ed53c21eec1edd358833c1900aa78,1,credit_card,10,285.74
f01221bdbf37c9c792b4cc3e78dc5dc8,1,credit_card,4,350.41
e652cdad31d24dcb467a5353d5583ad0,1,boleto,1,50.96
e414d2bbb8c0c4fe5e9d51888c14c192,1,boleto,1,46.55
1fa2f14ef2c0672f66f1e2ef26c8fdf5,1,credit_card,1,34.0
29380cfab5f9f5f233e2c71e16cadc68,1,credit_card,2,34.79
36e16c2da456685fc88c12da6244c9af,1,boleto,1,46.84
7e13a2daaa4fcf44ff99139c10944291,1,boleto,1,46.01
119875f10276db041c92209d8e71826c,1,credit_card,2,56.09
2cb414479754a8e1ed07eed0ccfc0778,1,credit_card,6,438.48
fab688950086bc930163ec1b228ead77,1,boleto,1,89.11
a79ea0bbaa6e8a7b2a2a793862c418a8,1,credit_card,4,212.27
e65296eb50fe1920930ee46ff3337238,1,credit_card,2,76.65
2873081ab29eb52a684fc606e602f2a6,1,boleto,1,55.36
ee9ca989fc93ba09a6eddc250ce01742,14,voucher,1,4.7
36df1febd8576ab575d84abc70295511,1,credit_card,4,173.82
6d58638e32674bebee793a47ac4cbadc,3,voucher,1,2.87
af500adf58ab55b8bdd27be8cf81aeba,1,boleto,1,95.34
6d166a44957a119a79b6213272be7841,1,credit_card,5,117.26
8867156d46ee1ee4342aac2b072b300f,1,boleto,1,62.56
395522d74b4f19e9d229bacaab803c99,1,credit_card,2,245.14
b2f848c14ae4b774fd3a0842aa435a5b,1,credit_card,3,174.51
ec16409eb3a4bea9c172e550736b8520,1,credit_card,1,79.0
c1049eef89915c6beb3604bf3d6588d7,1,credit_card,3,236.0
2f61fac6b8c3e6dc71dc0999144e6ffe,1,credit_card,8,385.81
68c3f2fc647e6d809af24b6ccbe84388,1,credit_card,6,65.84
f289bb2bb19d49b2e6aa64cb10b0e4bc,1,credit_card,8,532.49
fa28a275f7cbd6cae66e0344f2445595,1,boleto,1,354.01
7c259a397799aa0b7043c30ff9d042a5,1,credit_card,12,156.33
2b4ddcfd05002739cb1f110eda444800,1,voucher,1,181.93
a2429c5b2d967e5f28f4bbf162d72548,1,credit_card,4,100.82
23e3c5113b7bddff9218c89a30e99da4,1,credit_card,1,124.52
e12ba59fec6cde9a2cf1af5c0772185c,1,credit_card,1,54.95
8f62b43c005fef494fe6d25e46006652,1,credit_card,3,60.1
4bbe949608f669144f0db3f8cde75cd7,1,credit_card,4,213.52
52acad099b2a57fc90af92b1078c1cb3,1,credit_card,2,113.38
3c58bffb70dcf45f12bdf66a3c215905,12,voucher,1,8.23
2e5dd9e8e3633461dfc2c443001e2623,1,credit_card,6,683.97
0e80c0d12085997d97ada58dda2ed84b,1,credit_card,3,37.13
c504f1f5fd54cc8398d57dc0da49de01,1,credit_card,2,69.49
22d42b325ae456cfe6082ba585a187eb,1,boleto,1,42.42
2eb148d17176fe23318301162e290974,1,credit_card,3,192.03
5eb9ebc80ba6975ff121215b56cdce26,1,credit_card,2,126.42
0f75a37d009ad9d4a48e51e7cd1dff46,1,credit_card,2,278.85
d91a069afed21a6f7b095b0a908f5008,1,credit_card,2,268.66
984d353f61e2dc775d7dd4b09882b481,1,credit_card,3,89.48
95251874fe384d74df990ccb85bea4ab,1,credit_card,8,162.27
7106ae47c0242d76f336f5430d3ae0fc,1,credit_card,1,257.86
2aee9216e013859db72c7eae0a7dadc1,1,credit_card,4,281.0
e52223f2c81fa3a68e1bbd37037abc5c,1,credit_card,3,39.1
d4d52a6470ea8a7ee5d1fba74508bf15,1,credit_card,3,38.42
d3704905336bdc5710b2bc0b55d9aad1,1,credit_card,10,167.63
9cea4da315b929647107f229c6f8cfb7,1,credit_card,2,121.91
9f1e272c76bf064ee7a4da8898a4beae,1,credit_card,3,163.9
6d202b521fc871b25823b671584c514b,1,boleto,1,38.01
3ff79cc8f927df012dd6b1b823632745,1,credit_card,10,104.56
9816b8ad579de4d7e8940e78f447a610,1,credit_card,7,77.57
dbbed4924867c581971797d61fd69230,1,credit_card,8,295.46
1857e77a4bad8abb2db929f107430663,4,voucher,1,41.67
e95c2973b9be01bfe69bd4e1f33346fa,1,credit_card,1,32.8
5476cb509e6871df824b3fac5acad36d,1,credit_card,6,65.54
e65656d2103b156e7f60dfb3e27c3762,1,credit_card,3,139.08
01cb6d702e5233235f4125309d184bf4,1,boleto,1,94.21
8f8634cbfb1b971fbea53d83c59105b0,1,credit_card,3,112.02
4e102515dd3511449d6a1bf57bfc0d6b,1,boleto,1,144.31
363298a11fe308fc97c376a8a9707a2b,1,credit_card,5,51.06
76ef0609633755e00097957236215e2d,1,credit_card,10,1072.59
a69d0f3cfd16e940ead155695b5fb184,1,credit_card,3,235.9
5b2bc181b79df76b831c2c73bfa96c08,1,credit_card,1,139.03
f8ff5b18bc19c8bf59c91bf6cda39f38,1,credit_card,1,60.0
5c582483eb0e06d5cf970b645fe51c58,1,boleto,1,167.51
4689301ba3cbffea28d57a22a80987c3,1,boleto,1,161.02
f61b4ccbaddccab272bfc6fb3832cd85,1,credit_card,1,33.72
6be09fd2c367b8fad5b25b1315c335bb,1,credit_card,4,365.37
e1042f4c3705d9c1f9ec8d96a1771a58,1,credit_card,4,44.5
775dfb31da346e5cf77c2fda51ae7bd4,1,credit_card,2,103.37
697495e65867be26f25a3b5df26fcdac,1,credit_card,4,317.88
99dfcc83525b208fd377c1f81ab0d96e,1,credit_card,4,131.14
c6492b842ac190db807c15aff21a7dd6,6,voucher,1,11.57
b5a5f8ac4bb761fbe9b16518c8107543,2,voucher,1,83.91
dbbbc904081f8e928028432e2e3d7686,1,credit_card,10,1400.74
4069c489933782af79afcd3a0e4d693c,2,voucher,1,9.33
af2adc7e31b52bdfe068cf60426b54b2,1,boleto,1,100.23
9dfd8f2ac479e34a16d68ff827759a23,1,boleto,1,87.32
70828ad0ee27db08d57b1437374b15e3,1,credit_card,1,66.1
24ceed9729a86f5e36fd61ae94183817,4,voucher,1,39.08
481bab4ab953e59fd75574754371e676,1,boleto,1,56.6
1da00355018ed3e0fdd548cf3ddada99,1,credit_card,2,80.1
eb4bfa31c0d54df31280baa9f95e4e78,1,credit_card,8,1014.75
00949655cdd8d0465e433a5e6c9643e5,1,boleto,1,25.87
9d338554e6a547c58691018e942e224e,1,credit_card,1,53.18
c1e31d7c0b816af8539eaeee20379889,1,credit_card,6,68.23
a02645d92386768ae0cc1869eddcd6ef,1,boleto,1,27.37
8124e0a6295df5f9ce4377ca0a8e0c18,1,credit_card,4,176.83
858f8fbff9d717450f931fc6e9d15029,1,credit_card,3,69.85
8508367ffb93fbcdea00997ea565ad6f,1,credit_card,1,29.1
b0f913cb83681e8a8563b96b641b3e1b,3,voucher,1,6.82
4821d5af4c2ac98b0f70e47c5d845520,2,voucher,1,75.96
7c20350eeb926e1c63abe7eddeb439ba,1,credit_card,1,76.1
31fbde650320b9ce55813e075a78aee2,2,voucher,1,96.94
27a940efdd448db29463b53ea0cfa2f4,2,voucher,1,14.26
c83eba0508195fff1529210cfe30385a,1,credit_card,3,35.0
fa62460ddee7c6bec9b869108ae5d32d,1,credit_card,2,85.8
05b3514bb9492bc0eb20959fbf445927,1,credit_card,7,155.63
267cf5d5f5d44907ac3a107257c47290,1,boleto,1,108.83
7f3377932727107412b17a48648987d9,1,credit_card,2,47.77
df88a8395fa16611947484e283503cb3,1,credit_card,1,36.59
8b531c937807bb67b6cfb0afa1be6ee3,1,credit_card,4,164.28
9f3c15fb0dfc4d3f2d9f5e8e9323a9e5,1,credit_card,5,105.04
2721cdbb603d7ab34553d2e44a6f9ae0,1,boleto,1,104.37
a6f980db92567852107fe54fa64726f2,1,credit_card,2,254.4
1c49e3fd28c9c369b12fd84446e475ab,1,boleto,1,1682.92
370e2e6c1a9fd451eb7f0852daa3b006,3,voucher,1,5.71
293fe99febcd4990b7ab31c5cd2abfd5,1,credit_card,4,42.77
7093b7177380b099eb92c2ab46c6f10e,1,credit_card,3,157.28
b643bb8d0f0c4ba0f834e7efd4f095b7,1,credit_card,1,77.56
1a611328643ae11146ba09a4425d2e12,11,voucher,1,6.34
9315e7a2e69ca1a49b3ba3c6e908ba2b,1,credit_card,1,106.86
7292e5cb806b92ec0b4545c59b788608,1,credit_card,1,96.88
c259fd488a73ebbd67d79df856d4befc,1,credit_card,1,74.07
354d1019e78710d25e0d7240ec6c0792,1,boleto,1,137.57
79e0593968bbc9f0599883ee0266dcde,1,credit_card,1,45.3
4637ca194b6387e2d538dc89b124b0ee,1,not_defined,1,0.0
29997a1fcb8c5884c6718f399ed6b7db,1,credit_card,4,48.71
308256913db7cca26b82a45703a10432,1,credit_card,2,56.58
e2eefd0600a39b014ea34b3f4196d261,1,boleto,1,129.19
336b67804498fdd240af35e1aa0fd4ff,1,credit_card,1,119.3
69dc71661dcaa2145e4788d004eb250b,1,boleto,1,72.14
9fe1f3d48d5a0ba5eb84e53689b8a766,1,credit_card,6,69.22
e0429b09a7ddac2d49e09ccdb6d95e59,1,credit_card,1,68.66
fa13f1aebd2c53df9b0ce05ba46d9336,1,credit_card,3,107.31
584f220e644d75e103f1e3a2f7a192cb,1,credit_card,3,587.72
41af01777ef42cf0c9fd74b31dccb367,1,credit_card,10,362.38
d0deccc9a14a13ecbca790453d394bf6,1,credit_card,7,188.04
fa8eced9ca9993bda37ff154b012998c,1,credit_card,1,56.63
09ea2f085e77814c3b31377ba10aa4a1,1,credit_card,3,286.59
896fbd78a9ef3839b34b893f48f6bc67,4,voucher,1,5.94
9b3d7ee9930f8226dccc9eecbd140b99,1,credit_card,2,71.14
d6f9e75b25f4d86db87bf9c7e6d14a4b,1,credit_card,2,200.25
8273fd6bf6d04443265e6f244f8a6fe9,1,credit_card,1,57.98
7ea0cd46b9a8fbf664e537374947787c,1,credit_card,4,86.73
efb9ad1c5eb60ac2a3565723d18230fd,1,credit_card,8,187.43
cc989a89a90abba764e86887625e7e26,1,credit_card,2,128.2
50428fc6ef58fd5cebf433ef7f06be0d,1,credit_card,3,64.62
74e198a81e758ec637a42e8f2e856927,1,voucher,1,584.33
f319cdb9500c67c7a9f1b340da9c2d4d,1,credit_card,1,80.98
d2e18fcf7ecfd667af457a9e7034c86a,2,voucher,1,20.45
2ee460773e708be4e0208745a3864b8c,1,credit_card,1,81.12
4df2b9c2c7b6eedea39ceb96eb54ad34,1,voucher,1,1839.05
442be05839341a530c60503334ac0488,1,credit_card,1,97.12
265271dd979e1221bab55d039af24b37,1,credit_card,10,112.19
13651aa318d6af9df5257a5dfdc20f3c,1,credit_card,1,60.53
c12658dc350b49b1970455764f1137f3,1,credit_card,6,448.39
2c44ef48e157c9a43e9998da9a3248bd,1,boleto,1,107.03
050a64172dd384db4597d5f3bdcf2137,1,credit_card,1,137.99
df3d38bb02fc5e5bc7eb264985ca97b1,1,credit_card,5,59.13
fda9a222267a9db0d0831209bfe668e7,1,credit_card,6,298.99
9050348d03b76a6157c65693742a2073,1,credit_card,3,182.4
ccf804e764ed5650cd8759557269dc13,24,voucher,1,2.79
98ec7765fb71197418588a070f4c1abc,1,credit_card,2,141.89
c160599d4ea4eefa0e420db0a0cc9926,1,credit_card,3,75.04
eeb03bd554e175a6c6ae5cdc2e86d841,1,credit_card,4,42.47
19c12787aa9334d1ccac97bfab56e576,1,boleto,1,81.71
d98f635a12ded39ef1002ffefe2c80f6,1,credit_card,1,30.96
b97261e09029ca3b6fd85fe869259449,1,credit_card,1,29.95
4e7215ac8ad76bd95a10b8230492c690,1,boleto,1,181.05
d839ea07a528e914f89702508023da37,1,credit_card,1,310.69
285c2e15bebd4ac83635ccc563dc71f4,2,voucher,1,1.24
4bfcba9e084f46c8e3cb49b0fa6e6159,15,voucher,1,50.0
8f4ca9bde5fe4aa5bcf7af761a7779cc,1,credit_card,1,29.07
ea72383cf738914448322568a400d37c,1,boleto,1,132.05
b209d9ebeffc9e2d9792355b594c5b25,1,credit_card,4,66.89
38b7efdf33dd5561f4f5d4f6e07b0414,1,credit_card,1,44.09
35c59a35853cb88d8209641947d505d7,1,credit_card,2,75.47
a3388b41c73884c10ac3d97882b683a0,1,credit_card,2,129.32
27f94439147cec2228561de8e5775ac1,1,boleto,1,115.94
e288fa5f1799464f8ec22b005044bf8a,1,credit_card,1,35.0
86b6e717cea86f8854d74e5b1df23e95,1,credit_card,1,63.87
ef3b75eae01e343f3d7c05e88a9cc496,1,credit_card,1,33.01
b8c26c45a4adb8e4dbc205f147659a71,1,credit_card,8,105.74
0510fbef17088fdb22eed8b459322c62,1,credit_card,2,113.22
d6c43cc94c51d9176828e42155f97127,1,credit_card,6,806.38
a0d1ccb35ed3e8d90bb7eecccb02ea1f,1,credit_card,3,38.71
f349e78f52cb2d25cffd4cc44f168413,1,boleto,1,141.23
a69ba794cc7deb415c3e15a0a3877e69,1,credit_card,2,195.91
05c63e6b53127320a7768d19898ac320,1,credit_card,3,86.64
a90afb6b2b3258b9dfc870b1b8e8acf9,1,credit_card,5,597.8
7cb4dff15cb0bfae18db9857cf0455f4,1,credit_card,1,179.83
8b02937454ecbf39dea9989375d931e3,1,credit_card,5,141.19
82a3a8f173b1bc8e3b7da00ce95509e0,1,credit_card,8,117.4
6dc3e3b2cee53031d832943548d16db9,1,credit_card,1,32.38
b30e8706285c15e74685d5e1c5c56366,1,credit_card,1,40.01
f1d18fb87d755ecddcf4c37e141aa4f0,1,credit_card,7,73.52
40aecb2022cf80ba1efc9b0ddf5cd690,1,credit_card,8,82.42
f1551636056618e77921de4bd2bb5e7c,1,credit_card,10,413.34
28f9563bda992bf8aaefc7310e12b44c,1,credit_card,1,23.36
51375acfdef4d742df94640aa60d385b,1,credit_card,10,1643.64
69fd1a4dd8b96b9ab0dc82b95be21efd,1,boleto,1,101.88
35b6b206735a826adef009d685f69b16,1,credit_card,1,23.3
ee72ce44903a7907d3c84f46ef2dd863,1,credit_card,10,170.44
7dfff541b2a848ecb18ceb83d02bfa6a,1,credit_card,1,145.69
d1cfa1831820d2e3c0d6994a86491206,1,boleto,1,33.7
ee9ca989fc93ba09a6eddc250ce01742,2,voucher,1,5.88
0d41469b51221ce43524f07c73a94878,1,credit_card,2,102.09
f9f19aa140c738c064cb3cb17040a30d,1,boleto,1,242.95
1a611328643ae11146ba09a4425d2e12,7,voucher,1,6.34
7533138abe254f5d3856101e4a21e5f2,1,credit_card,1,68.53
b8c3b775f90a4df059eb8bd419bdcf54,1,credit_card,3,379.5
dd787ad9c97e5504d6ea0bd294906902,1,credit_card,1,58.57
2f763c623e85177077b5a4ee2d3cced5,1,credit_card,3,178.52
bc29c5fce9c271807967f2fe4cf289e5,1,boleto,1,68.3
85e7df94996cce9657127b63f379ac14,1,credit_card,1,145.56
f1557b51d80a217105b6edae448b5548,1,credit_card,1,25.88
8c3a5781b4f217b12c76e4216007e2db,1,credit_card,4,211.26
9d36629c95cfcac0564afda65e270991,1,credit_card,7,141.54
181f8cdc95994be0cdebf5aa7aecb2b6,1,credit_card,4,44.42
5352e5739f5e5d0fb4d12c4fd4ca8bf5,3,voucher,1,9.16
d9aefa5d4ccd369c783f5121e069a470,1,credit_card,1,69.9
60260cf275316912451558bb743bbfc7,1,credit_card,3,70.41
da8b28740e0c2eab5292d17c3cbb853b,1,credit_card,3,70.79
4ef546f6f1165d23cd5134e9c5ab83d7,1,credit_card,1,26.09
ae7ebc8121246202b1ff260fb0b9d719,1,boleto,1,68.13
7f59962b8f02ca840674b28f1b9cda2b,1,credit_card,7,152.06
c6e48a9495130736a879f90ea27890c1,1,credit_card,1,119.3
21b6d1e7385572036e50357aacbddf0d,1,credit_card,3,40.29
895ab968e7bb0d5659d16cd74cd1650c,2,voucher,1,2.61
d1af798bd24f3f874cf16d2d2e02d981,1,credit_card,1,92.34
bbc7d177c97f61d86a7486d86ed7a8b2,5,voucher,1,2.96
9b7d6205af920c44be164e65895c4262,1,credit_card,4,55.79
4dd47e84e6b8ff4a63d0b8425e6d788e,1,credit_card,2,313.58
28a58d10c5ce66e99e4edf25548e1a0f,1,credit_card,3,135.26
0e6dbbc7484dc1ee0392c9ca801035c2,1,credit_card,5,312.49
bba3a4e52c97d6726d2faf1f91016c86,1,credit_card,4,217.29
4970ecf64d47def5d7c4c4b39b7ce8d1,1,credit_card,3,117.96
503e8daafed23dbae78ff210f2d41f0f,1,voucher,1,84.46
d0854383bd7f07269443ac3d3251b20e,1,credit_card,1,61.73
896fbd78a9ef3839b34b893f48f6bc67,8,voucher,1,4.11
b98477e7b8005fa7e969d10ad7992515,1,credit_card,1,40.9
575c6dd8fb78db647ce9a4018b8e9235,1,credit_card,5,50.13
dd623579d6b295a30527eb68420a5eeb,1,credit_card,1,118.35
989d4dc670329cd432f4345b25194cb9,1,credit_card,3,111.52
c3a6dc9afef5794ea4a867b5a18e0ad1,1,voucher,1,54.09
a3ee95a310b51d1715ed8c16b7cd3ffe,1,credit_card,8,689.93
c50e269f3f05dc460ee457106f787b7f,1,credit_card,1,216.42
065be848b8cc9a907f12d443b2e4df7f,1,boleto,1,82.98
3b4ad687e7e5190db827e1ae5a8989dd,1,credit_card,10,865.01
f75f6ef2200a609b9a11d7650ae623f2,5,voucher,1,35.64
271f637085c45e7e58268625604724a9,2,voucher,1,1.7
ea1ecba1228b210007951b4a8f12ec3a,1,credit_card,1,92.87
9f1887ee4f71cd4db972aeac47ca54f7,1,credit_card,6,262.86
46b3fd7575085d6acefa04739e8c03a5,1,credit_card,8,289.11
b7349b2c8b3b8105cb58b4c65602206e,1,credit_card,10,100.11
ec88cd13421e27489ffc1f352247f3a4,1,voucher,1,142.27
c8097c4a079d36884044cd13c0df3452,1,boleto,1,35.36
15d2e898a322b9bbbe9ffff92db68af2,1,credit_card,3,364.99
ca62907242973957a5936319121c6f5f,1,credit_card,1,83.17
895ab968e7bb0d5659d16cd74cd1650c,12,voucher,1,16.7
c00b4f2c634bb01fb074795268bd1a6c,1,credit_card,4,215.13
a9b151f0c0471d9b2534fa73c9c0e123,1,credit_card,3,206.51
f407f10544f08b5406732fd467aa4bac,1,credit_card,7,71.88
692bd5c2be36c7274148d55f3ab22edc,1,credit_card,5,63.82
324bba1a05579faca9bea05049eda757,1,credit_card,4,179.04
6a4bb813a7219502638206778564481d,1,boleto,1,1891.07
113e41a438f06ffae6d1857e01d60c45,1,boleto,1,127.12
72683b144c2feca63881b49b5afd2bc4,1,credit_card,3,97.64
880d05a97ca1886faf05a9315d0a3073,1,credit_card,1,42.27
b210c676cae65f95f7e08a49d195e1a1,1,credit_card,2,85.14
