seller_id,seller_zip_code_prefix,seller_city,seller_state
d73cbd89533ce8b041a9190241453ac8,36525,guiricema,MG
229c3efbfb0ea2058de4ccdfbc3d784a,30190,belo horizonte,MG
aaed1309374718fdd995ee4c58c9dfcd,89120,timbo,SC
3f995f07c49d0d55a99d5c54957f7d81,06853,itapecerica da serra,SP
8b321bb669392f5163d04c59e235e066,01212,sao paulo,SP
3dc69bf2c42f0568a5c4791ec3fd3745,02880,sao paulo,SP
c42fd8e4d47dfb18ce5222f2dd7752f9,06246,osasco,SP
87d30a6a0cbf89356e49324971ab1d24,02036,sao paulo,SP
ba5daa4041e1f15cdf34b76e3e18a450,04363,sao paulo,SP
e4f121bf6ef8b9a1d4d3e65dd0473fab,15085,sao jose do rio preto,SP
b6dc74ed30f124f95227bed4e43a3bed,86702,arapongas,PR
8603f0038fe0e52fedd3382d266723de,88495,garopaba,SC
1ce3ae5a399804d1a87e706f8a813c3e,88715,jaguaruna,SC
2138ccb85b11a4ec1e37afbd1c8eda1f,08250,sao paulo,SP
33cbbec1e7e1044aaf11d152172c776f,95705,bento goncalves,RS
6b90f847357d8981edd79a1eb1bf0acb,07152,guarulhos,SP
d9d43faf741ceaa8da52fdbb81d9e0e3,36010,juiz de fora,SP
42b729f859728f5079499127a9c2ef37,03910,sao paulo,SP
ccf8813e5a7d6c84d865cd38bfc2b130,12080,taubate,SP
323ce52b5b81df2cd804b017b7f09aa7,03306,sao paulo,SP
4b1eaadf791bdbbad8c4a35b65236d52,14092,ribeirao preto,SP
bd697db56ff8e7c9cd1abeb7f72029b2,03533,sao paulo,SP
d57e18d5f73c7ccb7f7339b61166898d,03613,sao paulo,SP
dd2bdf855a9172734fbc3744021ae9b9,31255,belo horizonte,MG
bb7a14e229b1c95156719c3d9552eeee,23095,rio de janeiro,RJ
6b536a23086fba0d58c08d68814397f6,24346,niteroi,RJ
2a5b78b41cd05baeac8df54c6606b92c,35570,formiga,MG
b33aaadd1a8891d2dfef0c4c3bdf0371,13481,limeira,SP
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP
b5e3e38609125694d2ea2417522a60b7,88020,florianopolis,SC
7e1fb0a3ebfb01ffb3a7dae98bf3238d,14403,franca,SP
b98b715fe9e276204e2a3464f48cd796,03827,sao paulo,SP
60562ab00b8054280520d390c8c0045c,04809,sao paulo,SP
0bae85eb84b9fb3bd773911e89288d54,88301,itajai,SP
8c0de775f52fe41590b376a3b7c50f68,13178,sumare,SP
5b8154610ebb21fb90eb587365e673df,12246,sao jose dos campos,SP
817f85dbb65aa3e70831d90fe75cdf89,18530,tiete,SP
e99e927c81e3f51739c94fcdfca9f10f,38400,uberlandia,MG
729f06993dac8e860d4f02d7088ca48a,13481,limeira,SP
50770d25768b0486d89be26afca3108f,09271,santo andre,SP
7ad32824caee82087b3e2e5f33b1bf32,14940,ibitinga,SP
5c3460cd3e8a984382ae254e7dd20d9f,15085,sao jose do rio preto,SP
43402bdf22aa2310e8f99e2f94f78628,09434,ribeirao pires,SP
53d00c40e32aeb924a84ce72b1af869d,14940,ibitinga,SP
98e164d549402270247f3c96a1a158ef,05083,sao paulo,SP
4e42581f08e8cfc7c090f930bac4552a,13660,portoferreira,SP
75fbb52eda0cbc24f479d3b2fbfa8d3e,74560,goiania,GO
bf84056e679dbe9c69929847a40e338f,02537,sao paulo,SP
b5f0712d22a873b6797ab6cc65c3fcba,02316,sao paulo,SP
ca4b77513ac2040591b0d8fae6958380,09190,sando andre,SP
a3f0b55de503387383c7b1de3ad7f678,82400,curitiba,PR
c6381d2d013342748761e906d45aff76,93180,portao,RS
ecccfa2bb93b34a3bf033cc5d1dcdc69,81810,curitiba,PR
e09887ca8c7bf8a4621ce481820414ef,08431,sao paulo,SP
318f287a62ab7ac10b703ac37435a231,04773,sao paulo,SP
cb41bfbcbda0aea354a834ab222f9a59,03520,sao paulo,SP
51702dc2a3e106c76dbff722b5bf0726,13835,conchal,SP
070d165398b553f3b4b851c216b8a358,03916,sao paulo,SP
c510bc1718f0f2961eaa42a23330681a,13330,indaiatuba,SP
8cf21434553b02cbd37c0bbd07e041b0,88102,sao jose,SC
3d01d1c414c44b5943a09619ff3853cb,13040,campinas,SP
40db9e9aa57f7bb151bcda6b0f9bdbb7,52010,recife,PE
960945e1a9535cbc0cd6ddd35fbe7ae8,08290,sao paulo,SP
5a8e7d5003a1f221f9e1d6e411de7c23,13076,campinas,SP
3bb548e3cb7f70f28e3f11ee9dce0e59,87040,maringa,PR
11bfa66332777660bd0640ee84d47006,14085,ribeirao preto,SP
dbb9b48c841a0e39e21f98e1a6b2ec3e,03929,sao paulo,SP
6562efe88ce0826a4ca4f189f03b4b84,87005,maringa,PR
9de4643a8dbde634fe55621059d92273,89225,joinville,SC
fffd5413c0700ac820c7069d66d98c89,13908,amparo,SP
3c7c4a49ec3c6550809089c6a2ca9370,03804,sao paulo,SP
822bad9bc42b51213ba522fe87b7ab5d,88330,balneario camboriu,SC
3fd1e727ba94cfe122d165e176ce7967,14802,araraquara,SP
9646c3513289980f17226a2fc4720dbd,12215,sao jose dos campos,SP
1b1ae47a313a825a7ccceb8e2e30fa9d,83450,bocaiuva do sul,PR
d1e2fe627180431ffda076abb303c56f,25900,rio de janeiro,RJ
325f3178fb58e2a9778334621eecdbf9,06790,taboao da serra,SP
8ae520247981aa06bc94abddf5f46d34,88370,navegantes,SC
11eac105f3f90a9b87b19c89d91e24f3,07411,sao paulo,SP
af7cdac9d9897cddead9c6b08976c642,18500,laranjal paulista,SP
8a32e327fe2c1b3511609d81aaf9f042,02443,sao paulo,SP
0873d9f8f36123f8d910f4760e788cfb,06465,barueri,SP
b76dba6c951ab00dc4edf0a1aa88037e,03237,sao paulo,SP
0887a9f087bcd5d9f6642b52f897fc6c,11990,cananeia,SP
6aa3928696eab49a19a466e665a649fd,26285,nova iguacu,RJ
debe6615cd90cc0c2eac2b8988e1f628,04282,sao paulo,SP
62d977e2b2aee830de3e039a28490d12,80410,curitiba,PR
2199e7fe213c16213bf5d6a7eadc9a5d,11900,registro,SP
ead2bab70821ea148476ae9bc08548ac,31980,belo horizonte,MG
0885aaf116795758dfeb5f1032487bcd,08541,ferraz de vasconcelos,SP
fe701d88b67eaca109dffd464d1be9f9,24900,marica,RJ
4f40d2ed38d1cc945364a7cd202a82c7,02337,sao paulo,SP
89bc797e2e29667aa035d4368f9b7f92,02969,sao paulo,SP
4ce6e5f6c52515177e18c1c9361d8677,09895,sao bernardo do campo,SP
f789d2c4f2c2eb38fc4373e7a4b35264,36010,juiz de fora,MG
87b740daf17b5d1be335a64164ec6842,08615,suzano,SP
e2aee0892199b1d92530e371abd825bf,86600,rolandia,PR
ec8879960bd2221d5c32f8e12f7da711,13253,itatiba,SP
a3dd39f583bc80bd8c5901c95878921e,41342,salvador,BA
e2c92f9c1c7746d899d18f2e158bbff7,15054,sao jose do rio preto,SP
4cf490a58259286ada5ba8525ba9e84a,14910,tabatinga,SP
116ccb1a1604bc88e4d234a8c23f33de,09850,sao bernardo do campo,SP
430315b7bb4b6e4b3c978f9dfa9b0558,04857,sao paulo,SP
406822777a0b9eb5c50e442dd4cd3ec5,18500,tatui,SP
4dbd95a08b31ede5c82d3f861cb1ce1a,80210,curitiba,PR
5206cc4bc2297c833e6061c49bf9c43f,06192,osasco,SP
276677b5d08786d5dce7c2149dcce48b,31730,belo horizonte,MG
01bcc9d254a0143f0ce9791b960b2a47,76400,uruacu,GO
39c763cca83e654764b7a4a650fb9b7c,74563,goiania,GO
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP
b14db04aa7881970e83ffa9426897925,18048,sorocaba,SP
17adeba047385fb0c67d8e90b4296d21,07052,guarulhos,SP
7142540dd4c91e2237acb7e911c4eba2,16301,penapolis,SP
8e6d7754bc7e0f22c96d255ebda59eba,12233,sao jose dos campos,SP
5acd070dd3fe441bbb2ec1f1ede515ee,13203,jundiai,SP
6d803cb79cc31c41c4c789a75933b3c7,14600,sao joaquim da barra,SP
48fb026ed7455a42f5d3e9390ed5088e,27321,barra mansa,RJ
e1b12447a7563944843191754aeb5562,07145,guarulhos,SP
ceaec5548eefc6e23e6607c5435102e7,03821,sao paulo,SP
fa7ad8ae9bcb2c4493fdf38e96b1d74f,13920,pedreira,SP
f5f2ab9bdb6b30c14c61be68c5ed37da,13660,porto ferreira,SP
8ed8ea9a57c862f2c18c2fe41f601d56,89030,blumenau,SC
fac35d150712afb921ec59ac5f39bb11,38650,bonfinopolis de minas,MG
723a46b89fd5c3ed78ccdf039e33ac63,93310,"novo hamburgo, rio grande do sul, brasil",RS
3504c0cb71d7fa48d967e0e4c94d59d9,09350,maua,SP
e644cbadf7eeb30d0d29f335ce7d52ec,03029,sao paulo,SP
99eaacc9e6046db1c82b163c5f84869f,14400,franca,SP
e0487761face83d64fcada2408959a36,01021,sao paulo,SP
054694fa03fe82cec4b7551487331d74,15840,itajobi,SP
04e38a233f726ef161074ab1c9b0399a,01239,sao paulo,SP
b8578d2d823bd8e251f6fdd02b40902d,89069,blumenau,SC
47efca563408aae19bb7206c2d969ea9,64033,teresina,PI
52f976b17ea7f2f087f56dcc419328f6,86820,california,PR
bc503e244f187939d10c92a5c8e378ce,16200,birigui,SP
59417c56835dd8e2e72f91f809cd4092,13480,limeira,SP
d379f449f2a3b271bc01c0782020f705,35500,divinopolis,MG
6560211a19b47992c3666cc44a7e94c0,05849,sao paulo,SP
ff4ea69c2a729e83e63c7579e4ef8170,07071,guarulhos,SP
5343d0649eca2a983820bfe93fc4d17e,09270,santo andre,SP
715bbd5ba4e6b74cb0d2f29eb45058b0,13930,serra negra,SP
4c18691b6037662be2df78a765d98ab5,03167,sao paulo,SP
72c38a04bd6a1c3dbc5298425a0db86d,85804,cascavel,PR
966cb4760537b1404caedd472cc610a5,09920,diadema,SP
f5f1f2c5f923f36ad79ea1d07185ddc9,19820,taruma,SP
be9a160a9011f627c3e121d076c1ec7b,89256,jaragua do sul,SC
eb4a59a06b3948e851a7d7a830bcbc42,41820,salvador,BA
2a84855fd20af891be03bc5924d2b453,30111,belo horizonte,MG
278b6e0b20c4f61fefaa0577943d7a35,88316,itajai,SC
cb5df0dcb9e280b1780e9d589889f2c7,15115,bady bassitt,SP
2eb70248d66e0e3ef83659f71b244378,13101,campinas,SP
c6bda72e4dbf5c5866b13cb1810c6d03,03087,sao paulo,SP
dbc22125167c298ef99da25668e1011f,37564,borda da mata,MG
9b00ed88b7fdb95d6ff76e27c1b52d16,08215,sao paulo,SP
257e61d3251fb5efb9daadddbc2cf7ca,86804,apucarana,PR
1dfe5347016252a7884b694d4f10f5c4,14940,ibitinga,SP
48efc9d94a9834137efd9ea76b065a38,81130,curitiba,PR
68f86ba270525243e68ae74044f992b9,21941,rio de janeiro,RJ
cd52a8efd71af3336b14b5039b951cc1,88136,palhoca,SP
77e4abfd739aed9c46480f90f81c0eb4,70767,brasilia,DF
f593898ec748b7a8cb81fc04edafd98a,13920,pedreira,SP
e3b4998c7a498169dc7bce44e6bb6277,03635,sao paulo,SP
20cb7c2fde3e5bf10f0bbe7394e1c6a9,86385,andira-pr,PR
392e0502231ae2f8b29994ef6398cd77,18760,cerqueira cesar,SP
cfe94489ddd337d1e29e12f2a7205d10,03178,sao paulo,SP
e256a62e0ac58c0edfba09966142d561,81320,curitiba,PR
60da8bfa7eebe230b7d66ac4082d79b3,15940,fernando prestes,SP
92992bec39dde5766f590d3b1f46d465,04310,sao paulo,SP
cc3d14116804f7209f3884f6367f1152,82940,curitiba,PR
666658b8da8370f30e1f89893b1de5e6,03658,sao paulo,SP
213b25e6f54661939f11710a6fddb871,13321,salto,SP
557f22c76691849db52d2abccf0015d0,75650,morrinhos,GO
2e1c9f22be269ef4643f826c9e650a52,04850,sao paulo,SP
58e4b302b54937e55a678c4d15111da4,83402,colombo,PR
c35affa65afd250151285c5917fc1c8a,08050,sao paluo,SP
3a4127e1ba7208ea37044c5092aae170,08226,sao paulo,SP
a6fe7de3d16f6149ffe280349a8535a0,14401,franca,SP
d12c926d74ceff0a90a21184466ce161,02634,sao paulo,SP
eba88037e1dca898cd02881f67ced679,03647,sao paulo,SP
0ed6ce5d87fd9c69eaacaeb778d67235,13473,americana,SP
052577151711aec5c744fe12e66db3e1,89136,rodeio,SC
c37b2059d4f90d4feead554e5246565e,05170,sao paulo,SP
6879c4d287a8dd06b11f54ea8f78e4da,06186,osasco,SP
0ebd97a106433a45a4aebe57c1799778,32240,contagem,MG
902c99f1ac505c0d18778b61bcd636f7,13840,mogi guacu,SP
e1dc0754bada9ee4cfe9713f22f61292,25035,duque de caxias,RJ
b74d1c09cb380e1d03a6f859c6f4224b,20061,rio de janeiro,RJ
8d79c8a04e42d722a75097ce5cbcf2ef,61658,caucaia,CE
15cd6eefe58588619aaed41dfa6621b1,35400,ouro preto,MG
acadd4d36859671cb635527c6c977533,14270,santa rosa de viterbo,SP
abbf6046bbdf1028606a5bc7f00c99e7,89820,xanxere,SC
3078096983cf766a32a06257648502d1,13720,scao jose do rio pardo,SP
dfc475d54e1b6dbeeb7d7d9bdaa63827,81460,curitiba,PR
0afccdb8a34ee5c79f7c06faf2b4d56e,38400,uberlandia,MG
deaadd805612bf94faaa9fa702516e11,05756,sao paulo,SP
c0e6839516f5398edc34adf5f1d53d1a,11430,guaruja,SP
d7b2377bae6ace1b11fc69a11900ac36,02415,sao paulo,SP
b7ed9fb14c8eadb37adb9c45d67ab0fb,12331,jacarei,SP
e5e33c0d8e7e002f398f5dc4cbbb338f,17032,bauru,SP
cb3dd9ce66268c7a3ca7241ac70ab58c,03028,sao paulo,SP
9558aa23f77a9e0a0eca83540999f43b,86801,apucarana,PR
f8d5c7085db9a4ad2b8c1ffbeb2798c8,04104,sao paulo,SP
ea1776927851da2532aa70d6a32c095a,08223,sao paulo,SP
09883d9ab71c8fe8a9bfc7fc3075b07e,08180,sao paulo,SP
b17b679f4f5ce2e03ce6968c62648246,14090,ribeirao preto,SP
2b3e4a2a3ea8e01938cabda2a3e5cc79,04733,sao paulo,SP
46dc3b2cc0980fb8ec44634e21d2718e,22240,rio de janeiro,RJ
6ee85be3693ed79a8e80718743d80655,03937,sao paulo,SP
880eda903e719a5f179f7e9fceb3a69d,14610,ipua,SP
61b18775be84fb700a6b2d0ba097bf66,14808,araraquara,SP
74871d19219c7d518d0090283e03c137,04650,sao paulo,SP
d6cd01c59123df02fc226eadbadb5f89,01207,sao paulo,SP
270d3ef21830ad0ecf3a6c53d08a533a,06380,carapicuiba,SP
ac51cac5e20d69ff485a54746488ef48,14096,ribeirao preto,SP
1fe5540d7c1c37a595fefbacd5570d9e,25850,paraiba do sul,RJ
ceb7b4fb9401cd378de7886317ad1b47,22790,04482255,RJ
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS
fa1c13f2614d7b5c4749cbc52fecda94,13170,sumare,SP
638cba8be1fb599bbb76fd6948351eb3,12242,sao jose dos campos,SP
34d1ca11b242c0fee2c834ae8d788566,36415,congonhas,MG
f46490624488d3ff7ce78613913a7711,07194,guarulhos,SP
f61c63d13f7cd800549d5acdd390ae72,18185,pilar do sul,SP
9674754b5a0cb32b638cec001178f799,04438,sao paulo,SP
d3dcf0604eabf0224fbd5948b5e02f69,03654,sao paulo,SP
9d213f303afae4983637247556438ede,14940,ibitinga,SP
cbf09e831b0c11f6f23ffb51004db972,09726,sbc/sp,SP
b32be1695eb7ec5f10f72d9610a12527,95012,caxias do sul,RS
92d14edfb62ee5ae7fdff70b0f4e7233,09810,sao bernardo do campo,SP
e3e15e2c0b9700561efac21c6be48066,05315,sao paulo,SP
701938c450705b8ae65fc923b70f35c7,15014,s jose do rio preto,SP
fe2032dab1a61af8794248c8196565c9,13030,campinas,SP
4b9750c8ad28220fe6702d4ecb7c898f,13484,limeira,SP
8b87cd0d43d49b9bdf40f56229364d59,04111,sao paulo,SP
2e0dba2da448400b1c11d7b4b22f32a4,09070,santo andre,SP
3d5d0dc7073a299e31fa718ce1bc00b6,22785,rio de janeiro,RJ
5f5b43b2bffa8656e4bc6efeb13cc649,04880,sao paulo,SP
87f3e35268860433e13d577825aada95,12955,bom jesus dos perdoes,SP
c60b801f2d52c7f7f91de00870882a75,07174,guarulhos,SP
3820c6537b3853be1a0687d5a60807ec,06717,cotia,SP
2cb98e27ce1c18abdb42209b34c382a7,14085,ribeirao preto,SP
1eade46fba20122dc4aefb379f8c636b,02066,sao paulo,SP
888faa8bfb0b159c37de6d898b961c31,88750,braco do norte,SC
41c9d3997dd3c072c31139dc5bb5761f,38182,araxa,MG
dc317f341ab0e22f39acbd9dbf9b4a1f,94910,cachoeirinha,RS
79ed755314cfe6df0daef2c6cd3022cd,13503,rio claro,SP
b410bdd36d5db7a65dcd42b7ead933b8,74645,goiania,GO
09bad886111255c5b5030314fc7f1a4a,01022,sao paulo,SP
e433f5fd4050e3352b5d83522b7fe24b,86702,arapongas,PR
df560393f3a51e74553ab94004ba5c87,87900,loanda,PR
6c177e38df6d3f34182b1f1d427231bf,80430,curitiba,PR
49e7217cfe4e427191c378ec626d8737,35570,formiga,MG
4e922959ae960d389249c378d1c939f5,12327,jacarei,SP
ffdd9f82b9a447f6f8d4b91554cc7dd3,80030,curitiba,PR
6b333a05bf188ef3e1f1662a86bd9855,72304,brasilia,DF
850f4f8af5ea87287ac68de36e29107f,04367,sao paulo,SP
afa6714acee029b2dfdf357e5579cc03,13690,descalvado,SP
30a2f535bb48308f991d0b9ad4a8c4bb,13457,santa barbara d'oeste,SP
c70a353f02429c00775a46a75fb787da,08275,sao paulo,SP
575df70bde3f9f2b30bf8d2e9910d725,15075,sao jose do rio preto,SP
ca7c6bd577e559472af1c699de9e764e,09812,sao bernardo do campo,SP
9d5604a1f112324ad6b2aa552122e0fb,88075,florianopolis,SP
f235413f677777a0738ff215d0184901,17250,bariri,SP
7e3f87d16fb353f408d467e74fbd8014,04809,sao paulo,SP
269cff2d3c8d205c11f37a52402ea93b,15803,catanduva,SP
b39d7fe263ef469605dbb32608aee0af,14940,ibitinga,SP
0d85bbda9889ce1f7e63778d24f346eb,38414,uberlandia,MG
d5c530f4884a75ae0dba9c148718d278,35660,centro,MG
23d7c96d4a1160db1c726b248601b25a,13360,capivari,SP
c0563dd588b775f2e37747ef6ad6c92c,09220,santo andre,SP
1992f8fb6b19fcccd97ca819811e7267,01403,sao paulo,SP
63bc58679c44e8a998792119fd7ad23e,05595,sao paulo,SP
c64a2aec32cc408a8a4c6d7c46017f91,95625,imbe,RS
a2deecd5398f5df4987110c80a1972a3,05043,sao paulo,SP
5656537e588803a555b8eb41f07a944b,72015,brasilia,DF
53e4c6e0f4312d4d2107a8c9cddf45cd,13920,pedreira,SP
835f0f7810c76831d6c7d24c7a646d4d,08030,sao paulo,SP
961dff0a659b4561334372337dd897d9,21510,rio de janeiro,RJ
218d46b86c1881d022bce9c68a7d4b15,14070,ribeirao preto,SP
2745f798279e0ed033addcc1474776d7,03106,sao paulo,SP
26e2c91ef821e1ff8985f408788fe35b,14940,ibitinga,SP
35b96509602ec4b7da831b5cd73ff2c2,93040,sao leopoldo,RS
23ca5f678e0b3ea6c630b30fa8bf51ea,02839,sao paulo,SP
080102cd0a76b09e0dcf55fcacc60e05,31140,belo horizonte,MG
4a3ccda38b2129705f3fb522db62ca31,17504,marilia,SP
9b1050e85becf3ae99c1cf4934c9bc5d,39400,montes claros,MG
34056b8b55c1775a22af2331670a799c,16304,penapolis,SP
23c38debaffe4a25a30fdbd9b586a13f,18110,votorantim,SP
47f55702f598c7c6cc8458b0fbc1c49a,36213,dores de campos,MG
827f8f69dfa529c561901c4f2e0f332f,81880,curitiba,PR
fa74b2f3287d296e9fbd2cc80f2d1cf1,19023,presidente prudente,SP
f125f3a310c2e5f822d116147de1e474,03068,sao paulo,SP
2709af9587499e95e803a6498a5a56e9,03813,sao paulo,SP
bce6a5ecf98e99fd2a8868b15c51f04b,07180,guarulhos,SP
f307937c1bb287c3efc2a514b94b0d1d,38183,araxa,MG
5c243662ce92d84573bfaff24c3e3700,03702,sao paulo,SP
9535a841eecebed61a9fb1ac1cbb5597,01208,sao paulo,SP
44f091b5abab8018f682fce8124b85e5,02281,sao paulo,SP
dfc5fb7259bb2b599ca565e6e9448f0f,09780,sao bernardo do campo,SP
42bde9fef835393bb8a8849cb6b7f245,71551,brasilia,DF
05f51e13da97139648b8125c31e5f51b,31910,belo horizonte,MG
eb3071b9f0b0ddaa2df5ea130f09f26b,04281,sao paulo,SP
7bac63f6603d382cc8d0832eb6c100a8,05713,sao paulo,SP
2a1348e9addc1af5aaa619b1a3679d6b,30494,belo horizonte,MG
ef506c96320abeedfb894c34db06f478,03569,sao paulo,SP
7b07b3c7487f0ea825fc6df75abd658b,02016,sao paulo,SP
b9a03475e6447e631b6799ec8274800f,85830,formosa do oeste,PR
4c498c7345e89aebad651544829beca0,06341,carapicuiba,SP
02f5837340d7eb4f653d676c7256523a,80620,curitiba,PR
7178f9f4dd81dcef02f62acdf8151e01,89560,videira,SC
f0ec6a2adb05c62655a26dd347b8dede,01303,sao paulo,SP
3bdff180c7e1f6551a643b99c265a120,04811,sao paulo,SP
cea729054f157f5870bdd321a958d994,03161,sao paulo,SP
d3f39f05462b79a4562d35893a28f159,13730,mococa,SP
e9bc59e7b60fc3063eb2290deda4cced,87083,maringa,PR
6f229cc508fc6915ed5c499efd93baa4,21931,rio de janeiro,RJ
62c50c1af4dfdc4149d25c5222043d39,04782,sao paulo,SP
d354c38a7182125a748cb10474fe963b,28495,aperibe,RJ
5f26c1408a65b42a7224cd463bdf3292,86707,arapongas,PR
dc50afafdfa325eadc890c7fa42a8f4e,87050,maringa,PR
1690cada046eb7e92c12f98b1f8a8167,01303,sao paulo,SP
3e8bd881d92466e63ba9e3e809cd3c50,20751,rio de janeiro,RJ
6c7d50c24b3ccd2fd83b44d8bb34e073,19025,presidente prudente,SP
c84592044b180dec206770c38603814b,01026,sao paulo,SP
718539d38d07dd351c76db862760e2e2,13088,campinas,SP
8a87611c08849ffeeccab52aa798b6c7,82940,curitiba,PR
febab0275244b9a49a623f0bd613ca2f,13920,pedreira,SP
f3da5b2ff499efb8d4a6d371d175d7dd,02407,sao paulo,SP
25debeafbce801fdd479539350185eee,17350,igaracu do tiete,SP
13fa2a6c6b9d0f43cb588d7c82117a12,03567,sao paulo,SP
640e21a7d01df7614a3b4923e990d40c,14940,ibitinga,SP
4d600e08ecbe08258c79e536c5a42fee,85988,entre rios do oeste,PR
f52c2422904463fdd7741f99045fecb6,09230,santo andre/sao paulo,SP
bf00385a5f7fc1ef39a13c2e9ee50a5f,01224,sao paulo,SP
ed859002ad59dbf8cf3602696a6c3000,86035,londrina,PR
12b9676b00f60f3b700e83af21824c0e,95780,montenegro,RS
2f74af7a0ee5636f12c2336f9fffed47,02376,sao paulo,SP
04fdea0c111866e6cf812f1570d6b5bd,08411,sao paulo,SP
91f0eec23d4a61d7d7caeefa3f0ad1ca,88704,tubarao,SC
5dc4bdaf869e8c77c648078cbe8d59c2,88035,florianopolis,SC
57df9869a600bd6b7c405f2a862eccfb,37540,santa rita do sapucai,MG
ce248b21cb2adc36282ede306b7660e5,89251,jaragua do sul,SC
13f57c12a00ed4610db646b913a7f5c6,11015,santos,SP
6039e27294dc75811c0d8a39069f52c0,06162,osasco,SP
bc07d855eac23aab5ac8a120f21d16b2,08710,mogi das cruzes,SP
93dc87703c046b603023e75222018b45,30315,belo horizonte,MG
6a0cbc8af2e8abd1bdfb777943d174c6,14312,batatais,SP
582d4f8675b945722eda7c0cb61ba4c7,11250,bertioga,SP
02f623a8eb246f3c5f7c2f96462654e6,18611,botucatu,SP
94e93ce877be27a515118dbfd2c2be41,15502,votuporanga,SP
c4d51195486dc781531876a7d00453d8,19023,presidente prudente,SP
c33a5c3c983090c8b78a28e65052a20d,88802,criciuma,SC
0ffa40d54288e4f3499b8780dd0f144f,19013,presidente prudente,SP
7dc8c42cc750eeafea6c85712ffee9bf,05424,sao paulo,SP
8d92f3ea807b89465643c219455e7369,03052,sao paulo,SP
1ca4bdb0cd7fc48e949bac066188ed26,36773,cataguases,MG
ad738d3fcf42655ed15c4960b7b6c601,93425,novo hamburgo,RS
ebd2d60905fb58271facef5596b620d3,18683,lencois paulista,SP
530ec6109d11eaaf87999465c6afee01,85807,cascavel,PR
04aba03279157f6d4e0fe8ccaf21963c,28470,santo antonio de padua,RJ
e601b04acf48b4576e73ddca9481f0dc,04476,sao paulo,SP
a49928bcdf77c55c6d6e05e09a9b4ca5,03017,sao paulo,SP
51ed72984a04e5dd35c2b27e77179038,15050,sao jose do rio preto,SP
04308b1ee57b6625f47df1d56f00eedf,88215,bombinhas,SC
dc7192adf8ba09569261f4a8d576afe0,18401,itapeva,SP
db2956745b3a8e9f3785c99f34b5d25e,11600,sao sebastiao,SP
6219ba2359cfb97f2e38fd4c321eb309,02110,sao paulo,SP
213fafb0ca06fb3d5886579c2565791b,35700,sete lagoas,MG
670c26e0f1bf8d0576271d5cfaec6d2b,87025,maringa,PR
dc8798cbf453b7e0f98745e396cc5616,05455,sao paulo,SP
240b9776d844d37535668549a396af32,24120,niteroi,RJ
bd4ff04377f974574f7f0bf9d6ce7dde,17370,santa maria da serra,SP
5aaa890629f83706d8d9bfecd8377c1c,25720,petropolis,RJ
96804ea39d96eb908e7c3afdb671bb9e,38950,ibia,MG
8b28d096634035667e8263d57ba3368c,12243,sao jose dos campos,SP
e116c7455dd26a4d8c3e92532583905f,01140,sao paulo,SP
818d28f936e791926d33bcb6ee94ef79,04141,sao paulo,SP
7ad41305e96a6cab8294cd65891e9a86,28810,rio bonito,SP
5b85809efd0d0e4dea1a9544e1280ed9,19020,presidente prudente,SP
abc015ebac1d283a323ca9db35ede4b9,14055,ribeirao preto,SP
c3e1abd72a42fe690fcd89cf5720fe29,13840,mogi guacu,SP
3c4e0452bff7a2a788179488d3d77032,83408,colombo,PR
7402d13c03a7e91366337cd1de471144,86181,cambe,PR
850913d59ce317156b00f3705f1c3edb,12942,atibaia,SP
a1474fd46fd3430168f7ec202da39408,83321,pinhais,SP
2ff6b7bff164ef05590a52734e1296da,86060,londrina,PR
0db783cfcd3b73998abc6e10e59a102f,11010,santos,SP
0be8ff43f22e456b4e0371b2245e4d01,04461,sao paulo,SP
1b7e5006cb25dd23ce8686691013b121,02350,sao paulo,SP
e8f6dc8e6a1dcde89d20e3995c8d90b3,03476,sao paulo,SP
f8db351d8c4c4c22c6835c19a46f01b0,13324,salto,SP
455f46ef09a9e45667e2981df84b5cc2,18052,sorocaba,SP
ff063b022a9a0aab91bad2c9088760b7,09171,santo andre,SP
7139dc5186aa238b006e066d8fbab2e4,13901,amparo,SP
d94a40fd42351c259927028d163af842,37443,baependi,MG
c840d3fdbba0790404fdae73d253b253,81530,curitiba,PR
1b938a7ec6ac5061a66a3766e0e75f90,16304,penapolis,SP
41ab63a91b8b264e8c8780368bf1dd5b,31555,belo horizonte,MG
cda598c48d7c614bc1cad7d8ff6f0010,15137,mirassol,SP
e24d3429d294b2eb200b064ebb035879,03514,sao paulo,SP
44073f8b7e41514de3b7815dd0237f4f,71070,brasilia,DF
f9eda05b67bef472deaddbba84aca289,88870,orleans,SC
dadc51ef321949ec9a3ab25cd902e23d,04821,sao paulo,SP
bee36b4f9a2b9fdcaff6ec05df202ed0,03308,sao paulo,SP
ececbfcff9804a2d6b40f589df8eef2b,14407,franca,SP
1099a00e0ee3a50935e6c2447ca090c5,20921,rio de janeiro,RJ
8b9d6eec4a7eb7d0f9d579ce0b38324d,26562,mesquita,RJ
92c8bc6e8f925792247656fed09aad65,03384,sao paulo,SP
7f02656561b680def9986c0795a8a080,01417,sao paulo,SP
aced59e9b31ef866a94f9e7f29d8d418,03306,sao paulo,SP
