geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
26020,-22.731021895175093,-43.44563130216288,nova iguacu,RJ
26020,-22.73273854386972,-43.45297714746438,nova iguacu,RJ
26052,-22.675375915373785,-43.44852547937943,nova iguacu,RJ
26085,-22.718695055031535,-43.536959530620216,nova iguacu,RJ
26052,-22.682396665492007,-43.44338423005326,nova iguaçu,RJ
26070,-22.71845003811439,-43.43312299636951,nova iguacu,RJ
26012,-22.738508329535343,-43.43577233840639,nova iguacu,RJ
26070,-22.710918093800483,-43.421579012556315,nova iguacu,RJ
26040,-22.716570667764376,-43.44891919082825,nova iguacu,RJ
26051,-22.68718895532866,-43.461527338752326,nova iguaçu,RJ
26070,-22.708643552951354,-43.42448806671617,nova iguacu,RJ
26085,-22.73142261479404,-43.528896017592395,nova iguacu,RJ
26070,-22.7092497215201,-43.42826855571744,nova iguaçu,RJ
26022,-22.751970541977094,-43.47649167990728,nova iguacu,RJ
26085,-22.831954310657856,-43.61500765497977,nova iguacu,RJ
26022,-22.73420441730717,-43.45656769737568,nova iguacu,RJ
26087,-22.71896413049411,-43.52320708993776,nova iguacu,RJ
26070,-22.711813608843713,-43.43752824187382,nova iguacu,RJ
26040,-22.715244016922778,-43.45045333174577,nova iguacu,RJ
26052,-22.68163234311583,-43.44246000000001,nova iguacu,RJ
26012,-22.745415508662887,-43.4337691103108,nova iguacu,RJ
26087,-22.71630711406126,-43.52654505749001,nova iguacu,RJ
26051,-22.686522332351544,-43.462123497270504,nova iguacu,RJ
26033,-22.705802024354554,-43.42999141496637,nova iguacu,RJ
26051,-22.686770590768845,-43.46117465097765,nova iguacu,RJ
26040,-22.716750556750792,-43.44868370904083,nova iguacu,RJ
26030,-22.73201124953184,-43.4609181253036,nova iguacu,RJ
26020,-22.73669680513345,-43.45314356226244,nova iguacu,RJ
26051,-22.691309332115566,-43.45787530124854,nova iguacu,RJ
26033,-22.727142631276834,-43.46307133402301,nova iguacu,RJ
26012,-22.736098773516737,-43.43891784703082,nova iguacu,RJ
26087,-22.719779080610685,-43.51929984518718,nova iguacu,RJ
26051,-22.691914518666835,-43.45912875934715,nova iguacu,RJ
26085,-22.720371619402922,-43.53075551192455,nova iguacu,RJ
26040,-22.711759033064887,-43.44358128402908,nova iguacu,RJ
26012,-22.719578232799908,-43.53226211003188,nova iguacu,RJ
26051,-22.694892936988765,-43.43793584341544,nova iguaçu,RJ
26070,-22.704917455113858,-43.42015882413539,nova iguacu,RJ
26022,-22.728223051977274,-43.45951826533796,nova iguaçu,RJ
26050,-22.66115708575544,-43.51429663256,nova iguacu,RJ
26012,-22.7496461387307,-43.43265080859335,nova iguacu,RJ
26085,-22.733035740048024,-43.532874085930395,nova iguacu,RJ
26033,-22.720995557094344,-43.46568089107266,nova iguacu,RJ
26051,-22.68951777912042,-43.458883928114155,nova iguaçu,RJ
26030,-22.73201124953184,-43.4609181253036,nova iguacu,RJ
26052,-22.683271499999996,-43.45106625,nova iguacu,RJ
26030,-22.729636448729746,-43.46704168053515,nova iguacu,RJ
26087,-22.720936852410144,-43.517972961090216,nova iguacu,RJ
26051,-22.69452576585514,-43.44104035005426,nova iguacu,RJ
26022,-22.725291914061327,-43.45523671542401,nova iguacu,RJ
26052,-22.683271499999996,-43.45106625,nova iguacu,RJ
26052,-22.673318234805485,-43.44753574413475,nova iguacu,RJ
26050,-22.687131402007505,-43.46398476691439,nova iguacu,RJ
26040,-22.715470631087825,-43.45529128816154,nova iguacu,RJ
26040,-22.706612632097634,-43.44702321604641,nova iguacu,RJ
26085,-22.722805327667352,-43.53409802421811,nova iguacu,RJ
26020,-22.69358952146782,-43.47179261117237,nova iguacu,RJ
26050,-22.689767002673992,-43.46782861081063,nova iguacu,RJ
26087,-22.715229951371178,-43.524904789446595,nova iguacu,RJ
26040,-22.715648467953006,-43.457399499616926,nova iguacu,RJ
26050,-22.66115708575544,-43.51429663256,nova iguacu,RJ
26030,-22.737237326350325,-43.472127034751075,nova iguacu,RJ
26050,-22.68449156065458,-43.47281744328909,nova iguacu,RJ
26040,-22.71978426309697,-43.44737670509621,nova iguacu,RJ
26033,-22.727841391604155,-43.4600115442909,nova iguacu,RJ
26020,-22.73669680513345,-43.45314356226244,nova iguacu,RJ
26087,-22.715229951371178,-43.524904789446595,nova iguaçu,RJ
26022,-22.729020765679685,-43.46122439040771,nova iguacu,RJ
26052,-22.673653134646525,-43.44817565585912,nova iguacu,RJ
26033,-22.72772097202263,-43.4597907750581,nova iguacu,RJ
26052,-22.68331690554123,-43.447937167744506,nova iguacu,RJ
26012,-22.741927368097713,-43.433597757812855,nova iguaçu,RJ
26070,-22.72132187159732,-43.431288837849586,nova iguacu,RJ
26022,-22.72097465116117,-43.445685206554586,nova iguacu,RJ
26030,-22.73201124953184,-43.4609181253036,nova iguacu,RJ
26012,-22.747339518392696,-43.477482941546704,nova iguacu,RJ
26033,-22.726971387651922,-43.46028358645969,nova iguacu,RJ
26050,-22.688506804158216,-43.471785616765935,nova iguacu,RJ
26030,-22.734930842222166,-43.467517686110135,nova iguacu,RJ
26050,-22.816304871795364,-43.618244216484435,nova iguacu,RJ
26020,-22.72968377789149,-43.44438185276057,nova iguacu,RJ
26030,-22.732995750893444,-43.46409222407582,nova iguacu,RJ
26020,-22.73953216418706,-43.45137236453158,nova iguaçu,RJ
26087,-22.721427,-43.51908374999999,nova iguacu,RJ
26022,-22.723898762894386,-43.45900596048241,nova iguacu,RJ
26087,-22.714440231650368,-43.52736739412036,nova iguacu,RJ
26020,-22.734595539438097,-43.44581959973916,nova iguacu,RJ
26033,-22.7281410677957,-43.46205748903107,nova iguacu,RJ
26085,-22.774673553038056,-43.53997700294755,nova iguacu,RJ
26012,-22.700683033016308,-43.4762980313902,nova iguacu,RJ
26070,-22.710918093800483,-43.421579012556315,nova iguacu,RJ
26022,-22.70297118082697,-43.445473441061615,nova iguacu,RJ
26033,-22.721748550519244,-43.4720814298717,nova iguacu,RJ
26125,-22.728757813992896,-43.40293031275059,belford roxo,RJ
26120,-22.74127773175548,-43.41094024626197,belford roxo,RJ
26167,-22.736637910631895,-43.384439964560315,belford roxo,RJ
26167,-22.73447514962729,-43.38269622636507,belford roxo,RJ
26155,-22.717835733663176,-43.404118170334094,belford roxo,RJ
26155,-22.719512969112404,-43.40406299635154,belford roxo,RJ
26120,-22.738464595140222,-43.41457386369681,belford roxo,RJ
26125,-22.72901402452529,-43.40159830615033,belford roxo,RJ
26163,-22.714826628939537,-43.38307859502375,belford roxo,RJ
26172,-22.72882181774504,-43.36809146484456,belford roxo,RJ
26163,-22.733209986032556,-43.39434521245304,belford roxo,RJ
26167,-22.736375712786543,-43.38934688374461,belford roxo,RJ
26167,-22.73447514962729,-43.38269622636507,belford roxo,RJ
26112,-22.746661784288488,-43.40534160426819,belford roxo,RJ
26163,-22.715123699804487,-43.39334611107998,belford roxo,RJ
26163,-22.71862093802639,-43.39356668103662,belford roxo,RJ
26115,-22.74295726758266,-43.39535857347161,belford roxo,RJ
26167,-22.73457713277672,-43.383498343616836,belford roxo,RJ
26115,-22.7364226448701,-43.39159467076995,belford roxo,RJ
26120,-22.7413157720211,-43.40423265697546,belford roxo,RJ
26172,-22.722690980625686,-43.36839334815285,belford roxo,RJ
26112,-22.730156117450075,-43.36870646644457,belford roxo,RJ
26163,-22.712728764449313,-43.387127854697994,belford roxo,RJ
26155,-22.726490574623053,-43.40109790486953,belford roxo,RJ
26115,-22.73735202022002,-43.389183341712375,belford roxo,RJ
26112,-22.748903999999996,-43.40345174999999,belford roxo,RJ
26155,-22.72432363693969,-43.40214180455075,belford roxo,RJ
26163,-22.71862093802639,-43.39356668103662,belford roxo,RJ
26155,-22.72417121967915,-43.402783334837416,belford roxo,RJ
26112,-22.74882017298547,-43.406739930357546,belford roxo,RJ
26163,-22.718768593616755,-43.38450559232504,belford roxo,RJ
26112,-22.755433427179227,-43.40338240755925,belford roxo,RJ
26172,-22.723904662199622,-43.372888291850906,belford roxo,RJ
26167,-22.736637910631895,-43.384439964560315,belford roxo,RJ
26120,-22.741657978042078,-43.408067948337916,belford roxo,RJ
26167,-22.736637910631895,-43.384439964560315,belford roxo,RJ
26120,-22.743779676246163,-43.40360479279466,belford roxo,RJ
26115,-22.741073999999998,-43.377684750000014,belford roxo,RJ
26125,-22.728757813992896,-43.40293031275059,belford roxo,RJ
26120,-22.74190507155148,-43.4078302172013,belford roxo,RJ
26155,-22.71914239866142,-43.39895653926638,belford roxo,RJ
26125,-22.734230364861897,-43.41163093922633,belford roxo,RJ
26115,-22.742553819654304,-43.388502998442846,belford roxo,RJ
26125,-22.719732302000995,-43.39737995894082,belford roxo,RJ
26115,-22.744297401449835,-43.400082235630826,belford roxo,RJ
26155,-22.724707535706507,-43.404597757586004,belford roxo,RJ
26172,-22.723400661238692,-43.37178708424594,belford roxo,RJ
26172,-22.724749521196024,-43.36891423787302,belford roxo,RJ
26172,-22.735954582082346,-43.36261338618517,belford roxo,RJ
26112,-22.745676675318194,-43.41363682740145,belford roxo,RJ
26172,-22.730422964831728,-43.3594486879033,belford roxo,RJ
26172,-22.730422964831728,-43.3594486879033,belford roxo,RJ
26163,-22.710384005702302,-43.38234922628302,belford roxo,RJ
26167,-22.73638706345719,-43.37770362150662,belford roxo,RJ
26112,-22.749388616501548,-43.408677380757354,belford roxo,RJ
26115,-22.744472124500756,-43.40068837921835,belford roxo,RJ
26125,-22.75267800644205,-43.383206141689406,belford roxo,RJ
26115,-22.736729970340836,-43.392983806404146,belford roxo,RJ
26112,-22.745676675318194,-43.41363682740145,belford roxo,RJ
26125,-22.7303296830269,-43.40171790107747,belford roxo,RJ
26125,-22.725974787210614,-43.40550033652687,belford roxo,RJ
26120,-22.738464595140222,-43.41457386369681,belford roxo,RJ
26120,-22.74198212907536,-43.410445397596426,belford roxo,RJ
26155,-22.72482455535887,-43.400456664785224,belford roxo,RJ
26210,-22.75604232652301,-43.45465536177899,nova iguaçu,RJ
26276,-22.745590369723462,-43.5079863030225,nova iguacu,RJ
26263,-22.751103000551577,-43.4808101978809,nova iguacu,RJ
26285,-22.750148358420468,-43.4745618066645,nova iguacu,RJ
26272,-22.758865547663003,-43.505321229286125,nova iguacu,RJ
26286,-22.749810165806007,-43.46749409962844,nova iguacu,RJ
26250,-22.76646434404405,-43.43961409032388,nova iguacu,RJ
26285,-22.751872058227317,-43.462600716641695,nova iguacu,RJ
26278,-22.7501820030877,-43.51463243632518,nova iguaçu,RJ
26262,-22.768424999999997,-43.4353995,nova iguacu,RJ
26220,-22.7613065647954,-43.43377204767839,nova iguacu,RJ
26255,-22.747010363083213,-43.42560273473574,nova iguacu,RJ
26230,-22.768354250824636,-43.41858384380047,nova iguacu,RJ
26271,-22.76685589344343,-43.50733990350792,nova iguacu,RJ
26276,-22.750362413545417,-43.5058752943769,nova iguacu,RJ
26250,-22.76766415442491,-43.44472225592969,nova iguacu,RJ
26277,-22.75922987698159,-43.51464731542962,nova iguacu,RJ
26220,-22.756796994038982,-43.4389753498868,nova iguacu,RJ
26250,-22.76646434404405,-43.43961409032388,nova iguacu,RJ
26210,-22.75604232652301,-43.45465536177899,nova iguaçu,RJ
26277,-22.745932536122588,-43.49083986393641,nova iguacu,RJ
26263,-22.71978380342555,-43.46539867721943,nova iguacu,RJ
26286,-22.748565764356357,-43.46711531290538,nova iguacu,RJ
26271,-22.76097172895379,-43.5095129598715,nova iguacu,RJ
26255,-22.759769682683658,-43.45532796408283,nova iguacu,RJ
26262,-22.768424999999997,-43.4353995,nova iguacu,RJ
26255,-22.759665277088402,-43.455596435613494,nova iguacu,RJ
26272,-22.764446036666435,-43.50373427764075,nova iguacu,RJ
26210,-22.75604232652301,-43.45465536177899,nova iguacu,RJ
26276,-22.745018213082204,-43.500268964796405,nova iguacu,RJ
26250,-22.763188231583147,-43.448096619835944,nova iguacu,RJ
26278,-22.752835424501264,-43.455653160420255,nova iguacu,RJ
26225,-22.764064796859735,-43.425028008958975,nova iguacu,RJ
26272,-22.75866606754682,-43.5059763767685,nova iguacu,RJ
26255,-22.761778839927256,-43.45377220530772,nova iguacu,RJ
26255,-22.76267496059727,-43.45188784815373,nova iguacu,RJ
26250,-22.76483420809893,-43.44336919204887,nova iguacu,RJ
26285,-22.748728130402128,-43.52198775193847,nova iguacu,RJ
26230,-22.763906084234954,-43.42210323336361,nova iguacu,RJ
26271,-22.761166885075376,-43.5094771812492,nova iguacu,RJ
26286,-22.746230946363422,-43.48030428183679,nova iguacu,RJ
26280,-22.753969701160525,-43.45258755070639,nova iguacu,RJ
26280,-22.740191686137333,-43.483560797018264,nova iguacu,RJ
26262,-22.768424999999997,-43.4353995,nova iguaçu,RJ
26262,-22.768424999999997,-43.4353995,nova iguacu,RJ
26262,-22.768424999999997,-43.4353995,nova iguacu,RJ
26262,-22.74927738781232,-43.48854034761564,nova iguacu,RJ
26220,-22.76203501604251,-43.44637082534815,nova iguacu,RJ
26280,-22.742246712765617,-43.489200264787264,nova iguacu,RJ
26250,-22.76483420809893,-43.44336919204887,nova iguacu,RJ
26277,-22.745457641065794,-43.4871162143076,nova iguacu,RJ
26262,-22.768424999999997,-43.4353995,nova iguacu,RJ
26277,-22.768796040069855,-43.51465292923424,nova iguacu,RJ
26285,-22.752462034450886,-43.46119406036791,nova iguacu,RJ
26278,-22.75326762145694,-43.51040345706282,nova iguacu,RJ
26210,-22.75604232652301,-43.45465536177899,nova iguaçu,RJ
26285,-22.751042645325096,-43.45681901013368,nova iguacu,RJ
26286,-22.752208379197914,-43.46505673195351,nova iguacu,RJ
26291,-22.787160824917134,-43.544579238300955,nova iguacu,RJ
26272,-22.755725648066214,-43.50623868110457,nova iguacu,RJ
26255,-22.758063399164236,-43.456865682752564,nova iguacu,RJ
26280,-22.73902872418013,-43.49218920287074,nova iguacu,RJ
26250,-22.7631386081014,-43.447292502739785,nova iguaçu,RJ
26277,-22.75922987698159,-43.51464731542962,nova iguacu,RJ
26230,-22.72075116838033,-43.46080254188257,nova iguacu,RJ
26280,-22.749583696898167,-43.46876560239866,nova iguacu,RJ
26271,-22.75730817223555,-43.5129320123668,nova iguacu,RJ
26272,-22.765028308900458,-43.504441552128455,nova iguacu,RJ
26276,-22.744773548741026,-43.497449166513086,nova iguacu,RJ
26272,-22.75740010052458,-43.50617082681925,nova iguacu,RJ
26291,-22.77517862013955,-43.54142527510311,nova iguacu,RJ
26225,-22.764554999999973,-43.42965403699998,nova iguacu,RJ
26271,-22.768027039849407,-43.508472807593485,nova iguacu,RJ
26250,-22.762605835705585,-43.44823485696603,nova iguaçu,RJ
26225,-22.764554999999973,-43.42965403699998,nova iguacu,RJ
26255,-22.76224195366819,-43.45059689207598,nova iguacu,RJ
26276,-22.742272856097212,-43.49588057081697,nova iguacu,RJ
26278,-22.7510980413881,-43.5139262370284,nova iguacu,RJ
26278,-22.749830720250014,-43.51414318693644,nova iguacu,RJ
26210,-22.75604232652301,-43.45465536177899,nova iguacu,RJ
26220,-22.759604392890335,-43.43952404199222,nova iguacu,RJ
26278,-22.75561122405051,-43.51549404061468,nova iguacu,RJ
26230,-22.764031351374584,-43.420430720888014,nova iguacu,RJ
26263,-22.75425468284169,-43.47984426894279,nova iguacu,RJ
26220,-22.756265274290115,-43.440189198379095,nova iguacu,RJ
26210,-22.75604232652301,-43.45465536177899,nova iguacu,RJ
26255,-22.759665277088402,-43.455596435613494,nova iguacu,RJ
26276,-22.746397673225967,-43.500973214298575,nova iguacu,RJ
26220,-22.7613065647954,-43.43377204767839,nova iguacu,RJ
26263,-22.75105068967501,-43.48055013732782,nova iguacu,RJ
26230,-22.768359461332945,-43.41858851419744,nova iguacu,RJ
26230,-22.701590218565645,-43.45523209853156,nova iguacu,RJ
26276,-22.74472642518626,-43.500311796047185,nova iguacu,RJ
26262,-22.75002144353446,-43.482636596859074,nova iguacu,RJ
26291,-22.789319805644414,-43.54324627558544,nova iguacu,RJ
26286,-22.745487244596696,-43.48377254462315,nova iguacu,RJ
26285,-22.750165469451655,-43.45637237349101,nova iguacu,RJ
26225,-22.764554999999973,-43.42965403699998,nova iguacu,RJ
26225,-22.764064796859735,-43.425028008958975,nova iguaçu,RJ
26225,-22.764734090960857,-43.42767344270433,nova iguacu,RJ
26272,-22.756279521789583,-43.504587286698516,nova iguacu,RJ
26277,-22.745457641065794,-43.4871162143076,nova iguacu,RJ
26291,-22.745952345330515,-43.42559705878686,nova iguacu,RJ
26220,-22.758902556430794,-43.431777000325035,nova iguacu,RJ
26230,-22.764672985804573,-43.421661038644004,nova iguacu,RJ
26285,-22.75076473976698,-43.4570142424842,nova iguaçu,RJ
26280,-22.742246712765617,-43.489200264787264,nova iguaçu,RJ
26280,-22.74389368649047,-43.48728265493808,nova iguacu,RJ
26291,-22.782751235549778,-43.54067109009639,nova iguacu,RJ
26286,-22.748612764572805,-43.467783934545615,nova iguacu,RJ
26291,-22.78765093676515,-43.54974428321716,nova iguacu,RJ
26278,-22.752336125293972,-43.51424250407391,nova iguaçu,RJ
26291,-22.768605122224606,-43.52731696622627,nova iguacu,RJ
26271,-22.763469197694366,-43.506452558334075,nova iguacu,RJ
26271,-22.76685589344343,-43.50733990350792,nova iguacu,RJ
26263,-22.844528329303127,-43.61640683462702,nova iguacu,RJ
26272,-22.766431839587074,-43.50480418386279,nova iguacu,RJ
26277,-22.745457641065794,-43.4871162143076,nova iguacu,RJ
26286,-22.750655661311043,-43.46712800835714,nova iguacu,RJ
26277,-22.76156552289743,-43.51710650054044,nova iguacu,RJ
26230,-22.72075116838033,-43.46080254188257,nova iguacu,RJ
26263,-22.75396427602384,-43.48056830790525,nova iguacu,RJ
26263,-22.75389458280926,-43.47318417072279,nova iguacu,RJ
26210,-22.75604232652301,-43.45465536177899,nova iguacu,RJ
26286,-22.74801380263031,-43.46709578472,nova iguacu,RJ
26280,-22.747978520773877,-43.47619886154977,nova iguacu,RJ
26220,-22.759604392890335,-43.43952404199222,nova iguacu,RJ
26278,-22.750793952727232,-43.515633280968,nova iguacu,RJ
26225,-22.764064796859735,-43.425028008958975,nova iguaçu,RJ
26263,-22.75425468284169,-43.47984426894279,nova iguacu,RJ
26271,-22.75730817223555,-43.5129320123668,nova iguacu,RJ
26285,-22.74828974624765,-43.45695803088982,nova iguacu,RJ
26276,-22.744773548741026,-43.497449166513086,nova iguacu,RJ
26225,-22.763062672766498,-43.42543643793487,nova iguaçu,RJ
26291,-22.768605122224606,-43.52731696622627,nova iguacu,RJ
26210,-22.757869062977417,-43.44960749710907,nova iguacu,RJ
26379,-22.75207045168108,-43.57632171567059,queimados,RJ
26313,-22.723962035520184,-43.57588171530096,queimados,RJ
26385,-22.7055195,-43.55962875,queimados,RJ
26313,-22.72165521075291,-43.568407164439726,queimados,RJ
26379,-22.74030299393874,-43.56180347464912,queimados,RJ
26381,-22.70097299869523,-43.56018834209284,queimados,RJ
26313,-22.725288123033668,-43.56686417828806,queimados,RJ
26381,-22.69539625470222,-43.546015816469456,queimados,RJ
26313,-22.716816661623135,-43.57110396243121,queimados,RJ
26385,-22.703377231594835,-43.5634303818169,queimados,RJ
26381,-22.694220996318933,-43.55759309779136,queimados,RJ
26379,-22.736605329645048,-43.568944351846525,queimados,RJ
26379,-22.73074510878233,-43.564369067444964,queimados,RJ
26385,-22.7025315,-43.5568905,queimados,RJ
26381,-22.69814077512316,-43.55913076893895,queimados,RJ
26313,-22.719936441481057,-43.5679461775536,queimados,RJ
26385,-22.706098941238604,-43.5571084625234,queimados,RJ
26385,-22.703805894157867,-43.55738925760511,queimados,RJ
26313,-22.721424465337826,-43.56788593121807,queimados,RJ
26379,-22.73477571071422,-43.55798759261546,queimados,RJ
26385,-22.709963341782917,-43.55759713372558,queimados,RJ
26381,-22.700043878545642,-43.55518214029396,queimados,RJ
26385,-22.704966,-43.55919,queimados,RJ
26381,-22.693553333447046,-43.5572402670087,queimados,RJ
26379,-22.73074510878233,-43.564369067444964,queimados,RJ
26379,-22.738996583919555,-43.567402943014976,queimados,RJ
26379,-22.736364548601422,-43.55812212435902,queimados,RJ
26313,-22.72378054764998,-43.56776537203725,queimados,RJ
26385,-22.699896472376764,-43.54911149367725,queimados,RJ
26381,-22.691322041962838,-43.564193477062986,queimados,RJ
26313,-22.725288123033668,-43.56686417828806,queimados,RJ
26381,-22.69513722725692,-43.54648308971886,queimados,RJ
26453,-22.651504889967875,-43.60588798821083,japeri,RJ
26453,-22.669657346798132,-43.612390704143884,japeri,RJ
26453,-22.677130742063895,-43.61851930555273,japeri,RJ
26453,-22.67527392533308,-43.61330564978118,japeri,RJ
26453,-22.66395950183539,-43.6092571590775,japeri,RJ
26453,-22.64430360235351,-43.66680758838018,japeri,RJ
26453,-22.67417373081719,-43.61856978878039,japeri,RJ
26453,-22.644329369422007,-43.66668108459549,japeri,RJ
26540,-22.808218899529958,-43.404617226417365,nilopolis,RJ
26585,-22.80018247745748,-43.436109461074274,mesquita,RJ
26570,-22.783524513942098,-43.41426867698832,mesquita,RJ
26585,-22.800498226718954,-43.438775353059,mesquita,RJ
26545,-22.817160975298297,-43.407482743758685,nilopolis,RJ
26553,-22.778904216145378,-43.4322491725275,mesquita,RJ
26572,-22.79080310859188,-43.41006894756967,mesquita,RJ
26530,-22.796892058572364,-43.417316608268,nilopolis,RJ
26520,-22.815716264500725,-43.42991005384487,nilópolis,RJ
26570,-22.780423816332053,-43.41775348846407,mesquita,RJ
26515,-22.824809674041763,-43.420332194311975,nilopolis,RJ
26545,-22.814216352156315,-43.410249116595935,nilopolis,RJ
26510,-22.81369377228448,-43.41519151515768,nilopolis,RJ
26570,-22.77904947729716,-43.4195503656035,mesquita,RJ
26572,-22.786612034935075,-43.41032899779158,mesquita,RJ
26530,-22.800361858429465,-43.41450309459624,nilopolis,RJ
26585,-22.804061159779515,-43.442204597320234,mesquita,RJ
26520,-22.811934146559594,-43.4252207401117,nilopolis,RJ
26551,-22.77788001133454,-43.42046230736193,mesquita,RJ
26553,-22.785793202534755,-43.43249534746932,mesquita,RJ
26572,-22.778300805647284,-43.43443376148443,mesquita,RJ
26553,-22.79348899252621,-43.42719326965703,mesquita,RJ
26540,-22.80722536857377,-43.40288265046025,nilopolis,RJ
26520,-22.81076992449391,-43.41764666145936,nilopolis,RJ
26572,-22.775877022289023,-43.40081256821878,mesquita,RJ
26580,-22.78588135488385,-43.42006903668259,mesquita,RJ
26570,-22.781232000000003,-43.41644003065378,mesquita,RJ
26520,-22.812432718606306,-43.42543852972879,nilopolis,RJ
26515,-22.81738122653805,-43.42747350853163,nilopolis,RJ
26545,-22.8113513236937,-43.3953564542099,nilopolis,RJ
26562,-22.776011573575648,-43.42092565570512,mesquita,RJ
26551,-22.781315962945847,-43.427754594647816,mesquita,RJ
26525,-22.802362312430905,-43.42646643784547,nilopolis,RJ
26545,-22.813469999999995,-43.39886849999999,nilopolis,RJ
26580,-22.786136973042975,-43.420425748614505,mesquita,RJ
26585,-22.80342266462768,-43.4425396311567,mesquita,RJ
26510,-22.81817800841412,-43.41912411240833,nilopolis,RJ
26562,-22.772110860710217,-43.42179561915424,mesquita,RJ
26530,-22.799552829518454,-43.41926264171729,nilopolis,RJ
26585,-22.79988460691481,-43.440584801019696,mesquita,RJ
26585,-22.802249432697796,-43.43471583037083,mesquita,RJ
26530,-22.803536745604013,-43.41835055383909,nilopolis,RJ
26585,-22.794956906866332,-43.43101327656896,mesquita,RJ
26525,-22.804533222788915,-43.42324436495396,nilopolis,RJ
26520,-22.81512852139108,-43.43182706323108,nilopolis,RJ
26530,-22.805833364717675,-43.41529518556716,nilópolis,RJ
26530,-22.80797999999993,-43.414949999999976,nilopolis,RJ
26572,-22.789049208228672,-43.40857855460778,mesquita,RJ
26540,-22.809763823051163,-43.410149801078205,nilopolis,RJ
26510,-22.821706312935728,-43.415837967235845,nilopolis,RJ
26551,-22.780208444903053,-43.4271856194641,mesquita,RJ
26530,-22.802585437419413,-43.417035137346204,nilopolis,RJ
26572,-22.787543157823624,-43.41176920349114,mesquita,RJ
26520,-22.811934146559594,-43.4252207401117,nilopolis,RJ
26562,-22.767580682854444,-43.420959173748805,mesquita,RJ
26525,-22.803989386204833,-43.42566913887447,nilopolis,RJ
26580,-22.79545931983299,-43.42099121583425,mesquita,RJ
26510,-22.81943163970585,-43.415792416299816,nilopolis,RJ
26553,-22.7913200033867,-43.42919648342907,mesquita,RJ
26540,-22.802390463749326,-43.403562141183095,nilópolis,RJ
26553,-22.794965841890146,-43.4361843639455,mesquita,RJ
26510,-22.817620749691336,-43.4132279360554,nilopolis,RJ
26570,-22.773565207961006,-43.42300485293318,mesquita,RJ
26540,-22.809763823051163,-43.410149801078205,nilopolis,RJ
26545,-22.81112580222718,-43.39445442283035,nilopolis,RJ
26520,-22.808884272622365,-43.4300124458638,nilopolis,RJ
26515,-22.81738122653805,-43.42747350853163,nilopolis,RJ
26510,-22.81369377228448,-43.41519151515768,nilopolis,RJ
26562,-22.771950670067028,-43.42200034850795,mesquita,RJ
26562,-22.772388122196467,-43.42315158803011,mesquita,RJ
26570,-22.773565207961006,-43.42300485293318,mesquita,RJ
26553,-22.788533979283066,-43.42726098134258,mesquita,RJ
26553,-22.78485645703537,-43.430263130147836,mesquita,RJ
26545,-22.812759,-43.391981249999986,nilopolis,RJ
26572,-22.776407067855093,-43.40129450743828,mesquita,RJ
26570,-22.778535377876604,-43.41438988772792,mesquita,RJ
26551,-22.780208444903053,-43.4271856194641,mesquita,RJ
26525,-22.804436625830387,-43.42146424791035,nilopolis,RJ
26540,-22.805020639268808,-43.40945271438291,nilopolis,RJ
26515,-22.817092396105494,-43.426471767157274,nilópolis,RJ
26545,-22.812759,-43.391981249999986,nilopolis,RJ
26562,-22.773380890650987,-43.42151597451431,mesquita,RJ
26510,-22.819957153158533,-43.41873089879277,nilopolis,RJ
26580,-22.78447575231486,-43.420998579149284,mesquita,RJ
26580,-22.788877499999955,-43.42242182599995,mesquita,RJ
26570,-22.781232000000003,-43.41644003065378,mesquita,RJ
26515,-22.825460903659902,-43.419082384504335,nilopolis,RJ
26572,-22.789170705858023,-43.41505276779716,mesquita,RJ
26540,-22.81025139911839,-43.411553859781066,nilopolis,RJ
26510,-22.811880317858027,-43.416613003224,nilopolis,RJ
26562,-22.767364166872504,-43.42590779403609,mesquita,RJ
26515,-22.8237314650344,-43.419462245340966,nilópolis,RJ
26525,-22.80673426604922,-43.42399864586392,nilopolis,RJ
26585,-22.796210278879737,-43.431766501262494,mesquita,RJ
26515,-22.81587652376583,-43.4256964201204,nilopolis,RJ
26580,-22.783060564697376,-43.419211663759796,mesquita,RJ
26525,-22.804436625830387,-43.42146424791035,nilopolis,RJ
26515,-22.819673761167685,-43.423026812410505,nilopolis,RJ
26551,-22.78151327458486,-43.42286809348596,mesquita,RJ
26540,-22.81025139911839,-43.411553859781066,nilopolis,RJ
26551,-22.782545999999996,-43.426820250000006,mesquita,RJ
26551,-22.775876372724678,-43.42617237584689,mesquita,RJ
26553,-22.791824574886938,-43.425760326909035,mesquita,RJ
26530,-22.796892058572364,-43.417316608268,nilopolis,RJ
26562,-22.77086028017675,-43.4222352748868,mesquita,RJ
26551,-22.783431443806464,-43.42541388868781,mesquita,RJ
26525,-22.808095339610304,-43.41561919137289,nilopolis,RJ
26580,-22.78596577347052,-43.41845864105485,mesquita,RJ
26520,-22.81253247868374,-43.43070289437972,nilopolis,RJ
26580,-22.786304120381086,-43.42085070697476,mesquita,RJ
26545,-22.817652911708564,-43.40699733478533,nilopolis,RJ
26525,-22.80437032539041,-43.42321431358773,nilopolis,RJ
26700,-22.521279140744635,-43.741417860407196,mendes,RJ
26700,-22.531182345996374,-43.735826995782205,mendes,RJ
26700,-22.528013657664516,-43.71751808710539,mendes,RJ
